412631	"Tuko"	"Glads v 20 (0489)"	"Pb. 66 KJELSèS"	411	""	""	        
412632	"Dyrvik Geir"	"Fredensborgv. 11"	""	177	""	""	        
412633	"Urologisk Klinikk Dr. Hassellund"	"Bogstadvn. 51"	""	366	""	""	19951205
412634	"Skifo AS"	"Lillevannsv. 26"	""	393	""	""	        
412635	"Barwil Agencies AS"	"Strandveien 20"	"Pb. 224"	1324	""	""	19951206
412636	"Kristiansen Ragnar"	"Niels Juels g 42 -1"	""	257	""	""	        
412637	"arienlyst lekesenter"	"Tusentrippen 5 (0361)"	"Pb. 5107 MAJORSTUA"	302	""	""	        
412638	"Oslo Dykkerkrets"	"Ekebergv. 101"	""	1178	""	""	        
412639	"Selskabet for Oslo Byes Vel"	"Grev Wedels pl 1"	""	151	""	""	        
412640	"Thrana-Eiendom AS"	"Bygdõy alle 33 B"	""	262	""	""	        
412641	"Winge Reisebureau A/S"	"Karl Joh g 33 /35"	""	162	""	""	19950821
412642	"Nyman & Schultz Forretningsreiser AS"	"Mariboes g 13"	""	183	""	""	19950829
412643	"Bamse Tobakkforretning"	"Torgg. 18"	""	181	""	""	        
412644	"To Mis Kiosk"	"ùvre Slottsg. 27"	""	157	""	""	        
412645	"Storo Hud- og Fotpleie"	"Vitaminv. 7 / 9"	""	485	""	""	19950905
412646	"Finanskonsult Eiendom A/S"	"Haakon VII's g 5"	""	161	""	""	        
412647	"Roger's AS"	"ùstensjõv. 64 (0667)"	"Pb. 50 BRYN"	611	""	""	        
412648	"Johnson Axel A/S"	"Mustads v 1"	""	283	""	""	        
412649	"Studio Hansteen A/S"	"Drammensv. 4"	""	255	""	""	        
412650	"Sunnmõrsposten"	"Grensen 18"	""	159	""	""	        
412651	"Unni's HÜrdesign"	"Ammerudv. 21"	""	958	""	""	        
412652	"S T S - Surface Treatment Systems A/S"	"Schweigaardsgt. 33"	""	191	""	""	        
412653	"Sofienberg frisersalong Kari Jacobsen"	"Rathkes g 19"	""	558	""	""	        
412654	"Svarttjern Fysikalske Institutt"	"Odvar Solbergs v 138"	""	973	""	""	        
412655	"Lyseggen KÜre"	"Karl Joh g 2"	""	154	""	""	        
412656	"Alarmleverandõren A/S"	"Maries g 7 B"	""	368	""	""	        
412657	"Befalets Fellesorganisasjon"	"Middelthuns g 11"	""	368	""	""	        
412658	"Casinetto Alders- og Sykehjem"	"Gustav Vigelands v 50 /52"	""	274	""	"O"	19951205
412659	"Bekkelaget Bil A/S"	"Platous g 21 /23"	""	190	""	""	        
412660	"Europabevegelsen i Norge"	"ù Vollg. 13"	""	158	""	""	        
412661	"Scanteam International AS"	"Kirkev. 79 B"	""	364	""	""	        
412662	"Rõdseth Bjõrn"	"Bygdõy alle 65"	""	265	""	""	        
412663	"Stortingsgaten 4 A/S"	""	""	10	""	""	19950418
412664	"Stortingsgaten 28 A/S"	"Stortingsg. 28"	""	161	""	""	        
412665	"Stortingsgaten 30"	"Stortingsg. 30"	""	161	""	""	        
412666	"Jacobsen Gunnar Spedisjon A/S"	"Alfaset 3.industriv. 4"	""	668	""	""	        
412667	"Oslo Modellverksted ANS"	"ùvre g 7"	""	551	""	""	        
412668	"Statens Ressurs- og Voksenopplëringssent"	"Lõrenv. 11"	""	585	""	""	19950612
412669	"Johansen Harald A StÜl- og Maskinforretning"	"Tvetenv. 162"	""	671	""	""	19951108
412670	"Reiss-Andersen Berit"	"Mõllerg. 12"	""	179	""	""	        
412671	"Sõrum Roger Tekstilagentur A/S"	"Helgesens g 50"	""	553	""	""	        
412672	"Administrativt-Renhold A/S"	"Gladengv. 18"	"Pb. 6101 Etterstad"	661	"Disp: Nils Larsen"	""	19950922
412673	"Plus Forsikring"	"Akersg. 16 (0158)"	"Pb. 9526 EGERTORGET"	128	""	""	19951005
412674	"Juul, Tore"	"Fr Stangs g 2"	""	272	""	""	        
412675	"Lagem Egil"	"Kristiansands g 5 (0463)"	"Pb. 3443 Bjõlsen"	406	""	""	        
412676	"Tenga"	"Jac Aalls g 14"	""	368	""	""	        
412677	"Hîgboda Mõbelsnickeri"	"HõgÜsv. 4  66593 Kil"	"Sverige"	0	"Anders Mattsson"	""	19951207
412678	"Bretteville Gorm"	""	""	10	""	""	        
412679	"Lõmork's Foto"	"Youngstorget 5"	""	181	""	""	        
412680	"Jesper Import og Engros A/S"	"Spireav. 6"	""	580	""	""	        
412681	"Laks- & Vildtcentralen A/S"	"Bernt Ankers g 8"	""	183	""	""	        
412682	"FestantrekkbyrÜet"	"Nygt. 2 B"	""	155	"Abrahamsen"	"T"	        
412683	"Pregraf A/S"	"ùstre Aker v 90"	""	596	""	""	        
412684	"Lian Leif Thore"	"Tordenskiolds g 2"	""	160	""	""	        
412685	"Schjelderup Knut"	"Kr Aug g 15 B"	""	164	""	""	        
412686	"Konak Holding A/S"	"Glads v 50 A"	""	489	""	""	        
412687	"GF Engros Gardin Galleri"	"Trondheimsv. 436"	""	962	""	""	        
412688	"Nordisk Skibsrederforening"	"Kristinelundv. 22 (0268)"	"Pb. 3000 ELISENBERG"	207	""	""	        
412689	"Rebbeng Britt"	"Bygdõy alle 13"	""	257	""	""	19950406
412690	"RAM Galleri"	"Kongens g 3"	""	153	""	""	        
412691	"Buhund-klubben Norge"	"Grua"	""	10	""	""	        
412692	"Hegnar Ulrik A"	"Kr Aug g 13"	""	164	""	""	        
412693	"Miltvedts Autoco A/S"	"Gladengv. 4"	""	661	""	""	        
412694	"Mercuri International Norge AS"	"Sinsenv. 47 C (0585)"	"Pb. 100 REFSTAD"	513	""	""	        
412695	"Gruner Lunch Cafe"	"Markv. 35 B"	""	554	""	""	        
412696	"Moen, Kjell Agenturer"	"Dalbakkv. 1"	""	10	""	""	        
412697	"Moen Kjell Regnskapsservice"	"Bygdõy alle 64 B"	""	265	""	""	        
412698	"Regent Sport A/S"	"Pilestr. 39 D"	""	166	""	""	        
412699	"Oslo Konserthus"	"Munkedamsv. 14"	""	250	""	""	        
412700	"Lund Varmeservice"	"Ammerudhellinga 72"	""	959	""	""	        
412701	"Skagen Leif Martin N"	"ù Slottsg. 12"	""	157	""	""	        
412702	"Det Nye"	"Kr Augusts g 13"	""	164	""	""	        
412703	"Klõvstad Odd Petter"	"Brug. 15"	""	186	""	""	        
412704	"Mediaservice Stein Svendsen A/S"	"Fredensborgv. 32"	""	177	""	""	        
412705	"Ny Shanghai House"	"Pilestr. 63 B"	""	350	""	""	        
412706	"Rõdtvedt Damefrisõr"	"SandÜsv. 8"	""	956	""	""	        
412707	"Statens Arbeidsmiljõinstitutt"	"Gydas v 8 (0363)"	"Pb. 8149 OSLO DEP."	33	""	""	        
412708	"Finne Tommy"	"Josefines g 27"	""	351	""	""	        
412709	"Hoba A/S"	"Hovfaret 17"	""	275	""	""	        
412710	"Schwarzkopf"	"ùkernv. 145"	""	580	""	""	        
412711	"Euro Dog"	"Verkseier Furulunds v. 33"	""	668	""	""	19950705
412712	"Pakko Emballage A/S"	"Maridalsv. 87 B (0461)"	"Pb. 3208 SAGENE"	405	"èmot"	""	19950202
412713	"Flakongen Parfymeri"	"Heimdalsg. 2"	""	561	""	""	        
412714	"Veitvet Parfymeri og Bijouteri"	"Veitvetv. 8"	""	596	""	""	        
412715	"ByrÜSamkjõring A/S"	"Seterhõybakken 20 (1176)"	"Pb. 34 BEKKELAGSHùGDA"	1109	""	""	        
412716	"Fabrikudsalget A/S"	"Nyg. 2 B"	""	155	""	""	        
412717	"Hemek A/S"	"Strõmsv. 273"	""	668	"Rolf Hemer"	"PH"	        
412718	"Ris-Kontakt"	"Risbakken 1"	""	374	" Svanild Borgen"	""	        
412719	"Hansen, ège"	"Sporveisg. 8 A"	""	354	""	""	        
412720	"Galleri Loppa Margrethe Koren Batt"	"Bjerregaards g 56 -1"	""	174	""	""	        
412721	"Hudtwalcker & Co A/S"	"Tollbug. 8 B"	""	152	""	""	        
412722	"RomsÜs hud og fotpleie"	"Odvar Solbergs v 114 -1"	""	973	""	""	        
412723	"Aseco Container Service A/S"	"Vippetangen"	"Skur 39"	150	"Dir: èsmund Johansen"	""	19950927
412724	"Trygghetssentralen A/S"	" (0000)"	"Pb. 7063 HOMANSBYEN"	306	""	""	        
412725	"Sandefjordgt. 2 Borettslag"	"Sandefjordg. 2 C"	""	464	""	""	        
412726	"Full Gospel Business Men's Fellowship"	"Lundliv. 26"	""	584	""	""	        
412727	"Notelsat Det Nordiske Telesatellittaksje"	"Universitetsg. 2"	""	164	""	""	        
412728	"Rõmcke Harald Billakkering A/S"	"Drammensv. 213"	""	281	""	""	        
412729	"Trafikkskolen"	"Ryensvingen 15 (0680)"	"Pb. 144 MANGLERUD"	612	""	""	        
412730	"P M D-Service"	"Schwensens g 4"	""	170	""	""	        
412731	"Markveien Naturmedisinske senter"	"Markv. 46"	""	554	""	""	        
412732	"Blomstergalleriet A/S"	"Youngs g 11"	""	181	""	""	        
412733	"Lobo Grafisk AS"	"Chr Krohgs g 30"	""	186	""	""	        
412734	"Evelyn Grafisk Design og Reklame"	"Sandakerv. 111"	""	483	""	""	19950403
412735	"Jacobsen Harry O & Co"	"Kongens g 6"	""	153	""	""	        
412736	"Kariannes Parfymeri"	"Sandakerv. 59"	""	477	""	""	        
412737	"Kapa Eiendomsutvikling A/S"	"Holmenv. 11"	""	374	""	""	        
412738	"Atelier Tangen"	"Tollbug. 3"	""	152	""	""	        
412739	"Fellesinvest A/S"	"Westye Egebergs g 8 C"	""	172	""	""	        
412740	"Collett AS"	"Hedmarksg. 13"	"Pb. 9353"	658	""	""	19950703
412741	"DammgÜrden"	"Kongens g 6"	""	153	""	""	        
412742	"Det èpne Teater"	"Tõyenbekken 34"	""	188	""	""	        
412743	"Finans Forvaltning A/S"	"Drammensv. 155 C"	""	277	""	""	        
412744	"Pinderud & Sõrensen A/S"	"Ringg. 1 a"	""	577	""	""	19950905
412745	"Amundsen BerggÜrd & Co A/S"	"Enebakkv. 150"	""	657	"Bjõrn Amundsen"	""	19950928
412746	"HP Fabrikker A/S"	"StÜlfjëra 3"	""	975	""	""	        
412747	""	""	""	0	""	""	19951211
412748	"Bachke Knut"	"Observatorieg. 12"	""	254	""	""	        
412749	"California A/S"	"Ole Messelts v 24"	""	676	""	""	        
412750	"Myhrer Jan"	"ù Slottsg. 17"	""	157	""	""	        
412751	"Norsk Militërt Tidsskrift"	"Tollbug. 10"	""	152	""	""	        
412752	"Rikshospitalets apotek"	"Pilestr. 32"	""	27	""	""	        
412753	"Hannisdal Arne A/S"	"Kapellv. 28"	""	487	""	""	        
412754	"Sealift A/S"	"ù Vollg. 7 (0158)"	"Pb. 923 OSLO SENTRUM"	104	""	""	19950323
412755	"Victoria Serveringssteder"	"Karl Joh g 35"	""	162	""	""	        
412756	"H I F Antennemontasje"	"Smedg. 41"	""	651	""	""	        
412757	"Johnsen Gerda"	"Trondheimsv. 72"	""	565	""	""	        
412758	"Lõvstad ùyvind"	"Skipperg. 33"	""	154	""	""	        
412759	"Nerdrums Opmaaling A/S"	"Thereses g 29 (0354)"	"Pb. 5835 HEGDEHAUGEN"	308	""	""	        
412760	"Hydra A/S"	"Thv Meyers g 89"	""	550	""	""	        
412761	"Hov-Dokka"	"Grefsenv. 49"	"Postboks 72 Grefsen"	409	""	""	        
412762	"Travel Invest"	"Munkerudv. 20 A"	""	1163	""	""	        
412763	"Fellesutvalget for forberedelse til pens"	"Oscars g 36"	""	258	""	""	        
412764	"Bergslõkken & Brath"	"Fred Olsens g 1 (0152)"	"Pb. 668 OSLO SENTRUM"	106	""	""	        
412765	"Cap Computas AS"	"Stenersg. 1 A"	""	50	""	"D"	19951122
412766	"Hansen Frank & Sõnn Blikkenslagermestere"	"Herslebs g 32"	""	578	""	""	        
412767	"Marks Pelle Vavare"	"Tõyeng. 31"	""	578	""	""	        
412768	"Astro Hildebrandt"	"Ammerudgrenda 170"	""	960	""	""	        
412769	"Stokke Repro A/S"	"Spireav. 16"	""	581	""	""	        
412770	"Jendal Import A/S"	"Lybekkv. 14 B (0385)"	"Pb. 53 HOLMEN"	322	""	""	19950607
412771	"Palestinakomiteen i Norge"	"Sandakerv. 35 B (0477)"	"Pb. 3630 GAMLEBYEN"	135	""	""	        
412772	"Rimi / Oslo / Marsveien"	"Marsvn. 2"	""	493	"Truls Thire"	""	        
412773	"Kirkeveien 74"	"Kirkev. 74 L"	""	364	""	""	        
412774	"Maarud A/S"	"Nedre Skõyen v 11 (0275)"	"Pb. 45 SKùYEN"	212	""	""	        
412775	"Norges Lotteforbund"	"Parkv. 68"	""	254	""	""	        
412776	"Vor Frue Hospital"	"UllevÜlsv. 2"	""	165	""	"O"	        
412777	"Tvillingforeldreforeningen"	"Drammensv. 10"	""	255	""	""	        
412778	"Norgros AS / Hovedkontor Byggmakker"	"Fyrstikkalleen 17"	""	661	""	""	19951220
412779	"Top Floor A/S"	"Leiv Eirikssons g 5"	""	271	""	""	        
412780	"Melka"	"Grensesvingen 9"	""	661	""	""	        
412781	"Andersen, Henriksen, Lindboe, Kindem, Be"	"Prinsens g 22"	""	157	""	""	        
412782	"Sand-Tech A/S"	"Jordalg. 1"	""	657	""	""	        
412783	"Landbruksforlaget A/S"	"Schweigaards g 34"	"Pb. 3903  Grõnnland"	191	""	""	19951114
412784	"Olavesen Rune"	"Trondheimsv. 455"	""	962	"Rune Olavsen"	""	19950918
412785	"Edelt Renhold Steinar Samuelsen"	"Smedg. 7 -1"	""	651	""	""	        
412786	"Be-Ma A/S"	"Jac Aalls g 13"	""	368	""	""	        
412787	"Nordstrand Legesenter"	"Nordstrandvn. 62"	""	1164	""	""	19950808
412788	"Centrum Bygg og Vedlikeholdservice A/S"	"Sofienbergg. 11"	""	551	"Asbjõrn SkavÜsen"	""	        
412789	"Idyllen Mat"	"Kristiansands g 5"	""	463	""	""	        
412790	"Spiterstulen Hotell"	"Haakon Tveters v 10 A"	""	682	""	""	        
412791	"Bogstadveiens Skotõiforretning A/S"	"Uranienborg terr 8"	""	351	""	""	        
412792	"Drammensveien 46B A/S"	"Drammensv. 46 B"	""	271	""	""	        
412793	"Nilsson John F"	"Lõkkev. 4"	""	253	""	"I"	        
412794	"Roto Transport A/S"	"Fred Olsens g 1"	""	152	""	""	        
412795	"Thu City Invest A/S"	"Wm Thranes g 98"	""	175	""	""	        
412796	"Nissan Veitjeneste Falken"	"ù Stabburv. 1"	""	873	""	""	        
412797	"Antikkhuset AS"	"Grefsenv. 6"	""	482	""	""	        
412798	"Adeco Promotion Profileringsspesialisten"	"Sverres g 4"	""	652	"Tommy Olsen"	"P"	19951010
412799	"Sportsboden Sport og Service A/S"	"Jac Aalls g 11"	""	368	""	""	19950223
412800	"Berkel Scanvekt A/S"	"Sandakerv. 20"	""	473	"Poul Erik Sõndergaard"	"I"	19950928
412801	"Grorud Trelast A/S"	"Brubakkv. 1"	""	1011	"Ragnvald Rygh"	""	19951018
412802	"Le Buffet"	"Torgg. 21"	""	183	""	""	        
412803	"Kristiansen Tore Ing Aut Rõrleggermester"	"Hõgdefaret 7"	""	1178	""	""	        
412804	"Norsk Misjon i ùst Tidl Misjon bak Jernt"	"Trondheimsv. 137 (0570)"	"Pb. 6663 RODELùKKA"	502	""	""	        
412805	"TokerudÜsen Boligsameie"	"Tokerudberget 23"	""	986	""	""	        
412806	"Andersen Gunnar"	"Sandstuv. 49"	""	1184	""	""	        
412807	"Andersen Gunnar F"	"Helgesens g 12"	""	553	""	""	        
412808	"Hagen Roger A/S"	"ùstensjõv. 60"	""	667	""	""	        
412809	"Sinsen Kolonial A/S"	"Sinsenterr. 6"	""	574	""	""	19950425
412810	"Etterstad Treindustri, Nils Teng"	"Etterstadg. 4"	""	658	""	""	        
412811	"Kinas ambassade Folkerepublikken"	"Tuengen alle 2"	""	374	""	"O"	        
412812	"FILTEX Norge A/S"	"Ullern alle 2"	""	311	""	""	        
412813	"Meieribrukets Utdanningssekretariat"	"Breig. 10"	""	186	""	""	        
412814	"S S B Trading A/S"	"Nedre Slottsg. 23"	""	157	""	""	        
412815	"Munkerudvollen Barnepark"	"Munkerudvollen 8 (1165)"	"Pb. 46 NORDSTRANDSHùGDA"	1112	""	"O"	        
412816	"Berge Consveis A/S"	"Ole Deviks v 12 B"	""	666	""	""	        
412817	"Svërsvann Kiosk"	"Klemetsrud"	""	1295	""	""	        
412818	"Tilbudsbutikken"	"Sofies g 11"	""	170	""	""	        
412819	"Den Europeiske Ferieskolen"	"Fr Nansens pl 2"	""	160	""	"O"	        
412820	"Filmkameratene A/S  SF Norge"	"Grensen 3"	""	159	""	""	        
412821	"Hilstad Roy B"	"Bygdõy alle 23"	""	262	""	""	        
412822	"Selvig Publishing A/S"	"Chr Krohgs g 32 B"	""	186	""	""	        
412823	"Stjernen sjakklubb"	"Seilduksg. 11"	""	553	""	""	        
412824	"Damefallet barnepark"	"Borgestadv."	""	875	""	"O"	        
412825	"SolligÜrden A/S"	"Kr Aug g 13"	""	164	""	""	        
412826	"Adamstuen Jernvare & Farvehandel"	"UllevÜlsv. 82"	""	454	""	""	        
412827	"Tele og Datainstallasjon"	"Markv. 6"	""	554	""	""	        
412828	"ùstensen Ragnar"	"Drammensv. 20 A (0255)"	"Pb. 2338 SOLLI"	201	""	""	        
412829	"Software Plus A/S"	"Gjerdrums v 8"	""	486	""	""	19950308
412830	"Telub Service AS"	"Lõrenvangen 23 (0580)"	"Pb. 48 REFSTAD"	513	""	""	        
412831	"Team Distribution & Export A/S"	"Keysers g 1"	""	165	""	""	        
412832	"Wilhelmsen H Chr A/S"	"Fr Nansens pl 5"	""	160	""	""	        
412833	"Freng, Atle"	"Nedre Rommen 5"	""	988	""	""	        
412834	"Meidell P A/S"	"Bernt Ankers g 12"	""	183	"Peter Meidell"	""	19950615
412835	"Barneboden Tina Tangen & Co"	"Stasjonsv. 51 /53"	""	385	""	""	        
412836	"Salg og Markedsfõring"	"Diriks g 3"	""	457	""	""	        
412837	"Oslo Stein- Jord- og Sementarbeideres fo"	"Henrik Ibsens g 7"	""	179	""	""	        
412838	"Aktivi Trykk A/S"	"Thor Olsens g 4"	""	177	""	""	        
412839	"DataNet AS"	"Sinsenv. 47 C"	""	585	""	"EIT"	19950927
412840	"Haakon VII's s gate 6"	"Haakon VII's g 6"	""	161	""	""	        
412841	"Meyko A/S"	"Osterhaus g 4 B"	""	183	""	""	        
412842	"Benie Agencies A/S"	"Huldrev. 17"	""	389	""	""	        
412843	"Oslo Eiendomsforvaltning AS"	"Sandakerv. 110 C (0483)"	"Pb. 106 TèSEN"	801	""	""	        
412844	"Vennerõd & Dahl Eftf"	"Bygdõy alle 35"	""	262	""	""	        
412845	"Tineservice"	"Klõfterhagen 53"	""	1067	""	""	        
412846	"Bjõrnrud Edv Agrokjemikalier"	"Stansev. 2 (0975)"	"Pb. 98 KALBAKKEN"	902	"Dalen, Sigval"	"I"	        
412847	"Direkte Distribusjon A/S"	"Hauger Skolev. 16"	""	1351	""	""	        
412848	"A 1 Alarm & LÜsservice A/S"	"Brenneriv. 1 B"	""	182	""	""	19950619
412849	"Dekk Spesialisten A/S"	"Drammensv. 130"	""	277	""	""	        
412850	"Hustvedt Erling A/S"	"èrvollv. 72"	"70"	590	"Hustvedt Roald"	""	19950424
412851	"Johansen Arne Arkitektkontor"	"Frysjav. 57 B"	""	883	""	""	        
412852	"Johansen, Arne"	"Gina Krogs v 20"	""	1153	""	""	        
412853	"Hauge, Olav"	"Seterhõybakken 20 (1176)"	"Pb. 34 BEKKELAGSHùGDA"	1109	""	""	        
412854	"Music Sales Scand Torbjõrn Hansen"	"Mõllerv. 4"	""	182	""	""	        
412855	"ùvergaard van Moorsel Ann-Karin"	"Grensen 12"	""	159	""	""	        
412856	"Frimerke og Myntland A/S"	"Thv Meyers g 47"	""	555	""	""	        
412857	"Skandinavisk Hõyfjellsutstyr A/S"	"Bogstadv. 1"	""	355	""	""	        
412858	"Jõrgensen Erik"	"Wm Thranes g 71"	""	175	""	""	        
412859	"Kontorsenteret A/S"	"Nordstrandv. 32"	""	1163	""	"I"	        
412860	"Thornes Sverre A"	"Haakon VII's g 5"	""	161	""	""	        
412861	"Wet Vest Scandinavia"	"Ekebergv. 175"	""	1177	""	""	        
412862	"London Brõdr A/S"	"Knud Bryns v 1 /3 (0581)"	"Pb. 66 ùKERN"	508	"Andre Hem / Kaspersen"	""	19951116
412863	"Snickers Original AS"	"Haslev. 10"	""	569	"Terje Sand"	"I"	19960103
412864	"Svorkmo Odd Sigurd"	"Veitvetv. 8"	""	596	""	""	        
412865	"Sjelesorgfellesskapet SGE"	"Karl Joh g 11"	""	154	""	""	        
412866	"Cafe Cappuccino"	"Dronningens g 27"	""	154	""	"T"	        
412867	"S-Trykk"	"Gjerdrums v 14"	""	881	""	""	        
412868	"Skui Billakkering AS"	"Aslakv. 18"	""	753	""	""	        
412869	"Guderuds Handel A/S"	"Haslev. 15"	""	571	""	""	        
412870	"Spar Ess / Holmlia, èsbrÜten"	"DyretrÜkket 31"	""	1251	""	""	        
412871	"Klem Arne Malermester A/S"	"Ths Heftyes g 29"	""	264	"Klem, Arne"	""	        
412872	"Luftteknisk Utstyr Naustdal"	"Furulundsv. 9 B"	""	282	""	""	        
412873	"Engum Tore Service"	"Lilleakerv. 47"	""	284	""	""	        
412874	"Go-kjõp dagligvarer"	"Rathkes g 9"	""	558	""	""	        
412875	"Hesland Egil A/S"	"Thv Meyers g 64"	""	552	""	""	19950607
412876	"Don & Donna"	"Drammensv. 154"	""	277	""	""	        
412877	"Wenma Oslo AS"	"Petter Mõllersv. 12"	"P.b. 388 ùkern"	513	""	""	19951122
412878	"Tronds Frukt og Kolonial"	"Cort Adelers g 2"	""	254	""	""	        
412879	"Arneva Regnskap AS"	"Haugerudsenteret 1"	""	673	""	""	        
412880	"K K-Invest A/S"	"Klingenbergg. 7"	""	161	""	""	        
412881	"Juvelerfatteren"	"Kõbenhavng. 18 (0566)"	"Pb. 42 VESTLI"	911	""	""	        
412882	"Ospakollektivet"	"LindebergÜsen 58 C (1068)"	"Pb. 24 GAUSTAD"	320	""	""	        
412883	"Pedersen Elisabeth Agenturer"	"Hovseterv. 44 C"	""	768	""	""	        
412884	"Ulven Kolonial"	"Karl Staaffs v 4"	""	665	""	""	        
412885	"Angelos Stiftelsen"	"Solligrenda 23"	""	491	""	""	        
412886	"Hafnor H AS"	"Tvetenvn. 4"	""	661	"KÜre Gulbrandsen"	"AI"	19951015
412887	"Hesselberg Harald"	"Haakon VII's g 2 (0161)"	"Pb. 1364 Vika"	114	""	""	        
412888	"Lund, Finn Bjõrnar"	"KjelsÜsv. 148 B"	""	491	""	""	        
412889	"Miljõ-Hus A/S"	"Lybekkv. 44 A"	""	385	""	""	        
412890	"Ankerske Communikation AS"	"Sinsenv. 64 A"	""	586	""	"E"	19951115
412891	"A B C SjÜfõrskole Rolv Krogfoss"	"Maridalsv. 122"	""	461	""	""	        
412892	"Grans Bryggeri"	"Arnljot Gellines v 9"	""	657	""	""	        
412893	"Knut Alvsõnsvei 23/31"	"Knut Alvssons v 29"	""	574	""	""	        
412894	"Nauteknik A/S"	"Lõkkev. 11"	""	253	""	""	        
412895	"Olsen Fred Offshore"	"Prinsens g 2 C"	""	152	""	""	        
412896	"American Action Sport"	"Enebakkv. 117b"	""	680	""	"I"	        
412897	"Oslo Internasjonale Senter"	"Torgg. 26"	""	183	""	""	        
412898	"Helsfyr Borettslag A/L"	"Karl Staaffs v 63"	""	665	""	""	        
412899	"Kaleidoskop AS"	"Elisenbergv. 37"	""	265	""	""	        
412900	"Oslo Internasjonale Sjõmannshjem"	"Tollbug. 4"	""	152	""	""	        
412901	"Oslo Internasjonale Teaterfestival"	"Slemdalsv. 68"	""	373	""	""	        
412902	"Lise's Parfymeri A/S"	"Ole Brumms v 7 D"	""	979	""	""	        
412903	"Warhuus Johs & Co A/S"	"Hausmanns g 6"	""	186	""	""	19950524
412904	"Sykkeldelisk"	"Bogstad v. 1"	""	355	""	""	19950907
412905	"Frogner Finans"	"Drammensv. 54 A"	""	271	""	""	        
412906	"Vidal Ramon P"	"Holbergs pl 4"	""	166	""	""	        
412907	"Norsk Maritimt Forlag A/S"	"Dronningen 1 (0287)"	"Pb. 55 BYGDùY"	211	""	""	        
412908	"Stahl-Syberg A/S"	"Strõmsv. 346"	""	1081	""	"EI"	        
412909	"Bjõrknes Privatskole AS"	"Lõvenskiolds g 1"	""	263	""	""	19950817
412910	"Spedimport"	"VesterÜsv. 42 (0382)"	"Pb. 54 ùvre Ullern"	311	""	"I"	        
412911	"Thoen Rõrservice"	"ùvre Smestadv. 13 B"	""	378	""	""	19951107
412912	"To SmÜ Kokker"	"Trondheimsv. 391 (0953)"	"Pb. 9 KALBAKKEN"	901	""	""	        
412913	"Olsen Carl M Firmaet"	"Apotekerg. 8"	""	180	""	""	        
412914	"Progress Ingeniõrfirma A/S"	"Trondheimsv. 113 (0565)"	"Pb. 6690 RODELùKKA"	502	"Brath, Arild"	""	19951024
412915	"Sameiet RÜdhusgata 19"	"RÜdhusg. 9"	""	151	""	""	        
412916	"Sagene Autohandel A/S"	"Opplandg. 3"	""	657	""	""	        
412917	"Video Workshop"	"Maridalsv. 138"	"Pb. 4428 Torshov,0403 Osl"	403	""	""	19960105
412918	"Arentz Petter"	"Storg. 15"	""	155	""	""	        
412919	"Nëringsõkonomisk Institutt"	"Stolmakerg. 9 A"	""	551	""	""	        
412920	"Oslo Trelastforening"	"Haakon VII's g 5"	""	161	""	""	        
412921	"Sosialistisk Perspektiv"	"Youngstorget 2"	""	181	""	""	        
412922	"Statoil Service Vinderen"	"Slemdalsv. 65 (0373)"	"Pb. 3 VINDERN"	319	""	""	        
